Step,u_k_x,u_k_y,u_k_theta,x,y,theta,relative_X,relative_Y,relative_Theta,Obs_dist,Obs_tetha,Covariance_X,Covariance_Y,Covariance_Theta,Covariance_dis,Covariance_angle
7325,1.9871,0.9990,0.0838,-26.9925,-7.8907,-2.1048,-0.4875,-2.1059,-0.4875,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7326,1.2616,1.4335,0.1558,-26.3831,-9.6747,-1.8532,0.6094,-1.7840,0.6094,4.4358,0.6008,0.0357,0.5399,-0.1425,0.0390,-0.0109
7327,0.1942,1.6893,0.0797,-24.7908,-10.3350,-1.7264,1.5923,-0.6604,1.5923,3.8889,2.1319,0.2748,-0.7237,0.1118,-0.1380,-0.1192
7328,0.3571,1.4580,0.1756,-23.3916,-10.9581,-1.5327,1.3992,-0.6231,1.3992,3.5564,1.1079,-0.1198,0.3521,0.0716,-0.0850,0.1223
7329,1.9913,1.0526,0.0475,-22.3342,-12.9565,-1.5300,1.0575,-1.9984,1.0575,2.4550,1.8909,-0.3266,0.5179,-0.0724,-0.4823,-0.0283
7330,0.4395,1.1083,0.0615,-21.2484,-13.4234,-1.4122,1.0858,-0.4669,1.0858,1.7977,2.1126,-0.2459,-0.4962,-0.0139,-0.5628,-0.0817
7331,1.6044,0.4466,0.0972,-20.4502,-14.9673,-1.3460,0.7982,-1.5440,0.7982,4.0110,0.3640,-0.1473,0.0577,0.0634,-0.8518,0.0427
7332,0.8497,0.9467,0.1925,-19.3071,-15.6310,-1.1379,1.1431,-0.6637,1.1431,2.7755,-0.0969,0.4273,-0.3551,0.0773,0.0444,-0.0632
7333,0.5713,0.2140,0.1037,-18.8855,-15.9563,-0.9535,0.4217,-0.3253,0.4217,2.5073,-0.3989,-0.3061,0.2155,0.0091,-0.4754,-0.0216
7334,0.1786,0.0500,0.0303,-18.6881,-16.0639,-0.9578,0.1974,-0.1076,0.1974,2.3665,-0.4888,-0.4453,-0.2436,0.0007,-0.3038,-0.1022
7335,0.9768,1.5017,0.0760,-16.8550,-15.9883,-0.9543,1.8331,0.0755,1.8331,2.8994,-1.1710,-0.3178,0.0531,-0.1232,0.3215,0.1715
7336,1.3518,0.9443,0.1459,-15.2941,-16.5415,-0.8222,1.5608,-0.5532,1.5608,3.6319,-1.7822,0.0759,-0.2646,-0.0008,0.2265,0.0422
7337,0.4219,1.7218,0.0075,-13.7743,-15.7733,-0.7483,1.5198,0.7682,1.5198,4.3693,1.1654,0.2389,-0.0037,0.0809,0.0143,-0.1290
7338,0.6862,1.1054,0.1376,-12.5306,-15.4829,-0.7075,1.2437,0.2904,1.2437,3.1281,1.1447,0.2481,-0.0160,-0.0029,0.4961,0.2708
7339,0.3691,0.9193,0.1037,-11.6566,-15.1186,-0.5546,0.8740,0.3642,0.8740,2.3003,0.9943,0.0076,-0.3935,-0.0869,-0.2634,-0.0661
7340,1.2622,0.9787,0.0971,-10.1400,-14.9534,-0.4341,1.5166,0.1652,1.5166,0.9665,1.6952,0.4706,-0.2155,0.1631,-0.3319,-0.0642
7341,0.1750,0.8017,0.1511,-9.7176,-14.3509,-0.2224,0.4224,0.6024,0.4224,0.2796,1.8188,0.5792,-0.1266,0.0350,-0.1803,-0.0517
7342,0.3902,1.2218,0.1634,-9.0516,-13.1899,-0.1251,0.6660,1.1610,0.6660,1.0903,-2.2269,-0.9028,-0.0229,-0.0044,-0.1403,0.1485
7343,1.2854,1.3865,0.1773,-7.6792,-11.9000,0.0011,1.3723,1.2899,1.3723,3.0290,-2.3475,-0.1853,0.0106,-0.0927,-0.0407,0.0275
7344,1.3381,1.9050,0.1831,-6.3833,-9.9123,0.2113,1.2959,1.9877,1.2959,5.0061,-1.9012,0.3337,0.2661,0.0885,0.0402,0.0517
7345,0.2145,0.9030,0.1875,-6.2576,-9.0208,0.3735,0.1257,0.8915,0.1257,3.2524,-0.9606,-0.3605,-0.0399,0.0117,0.2806,0.1274
7346,1.8624,1.7678,0.1361,-5.1694,-6.7632,0.4356,1.0882,2.2576,1.0882,4.2764,-1.6431,-0.0556,-0.2676,0.0133,0.2806,-0.0362
7347,1.7465,1.9164,0.0942,-4.3859,-4.3368,0.5957,0.7835,2.4264,0.7835,3.6379,-0.3461,0.2518,0.0682,0.1407,-0.0190,0.1312
7348,0.2437,0.3913,0.1711,-4.3902,-3.9230,0.7777,-0.0043,0.4138,-0.0043,3.5429,-0.4715,-0.0765,0.4113,0.0500,-0.1883,-0.0954
7349,0.6423,1.3574,0.1592,-4.8536,-2.5931,0.9499,-0.4634,1.3299,-0.4634,3.8906,-1.0910,0.1062,-0.6169,-0.0225,0.1682,-0.1791
7350,1.8784,0.0801,0.0486,-3.7684,-1.1028,0.9114,1.0852,1.4903,1.0852,3.4746,-1.5715,0.3214,0.2558,-0.0968,0.3969,-0.0278
7351,1.6700,1.7539,0.1837,-4.1803,1.3777,1.0958,-0.4119,2.4805,-0.4119,4.2640,0.7065,-0.1933,0.1913,-0.0955,0.3078,-0.0817
7352,0.8619,0.4495,0.0013,-4.1208,2.3153,1.0688,0.0595,0.9377,0.0595,3.3117,0.6886,0.4670,0.5270,-0.0889,0.1779,-0.0376
7353,1.6532,0.0028,0.0983,-3.3415,3.7824,1.1967,0.7793,1.4670,0.7793,4.7399,-1.1575,-0.0790,-0.0981,-0.0079,-0.1628,0.2060
7354,1.8152,0.8372,0.0495,-3.4436,5.7886,1.2530,-0.1022,2.0063,-0.1022,1.5660,-4.2375,0.0373,0.2347,-0.0638,0.0140,0.0771
7355,1.4658,0.3232,0.0883,-3.1899,7.2809,1.3887,0.2537,1.4923,0.2537,2.4676,-3.8347,-0.2901,-0.4707,-0.1127,0.0211,-0.3185
7356,1.4664,0.0627,0.0645,-2.9205,8.6933,1.3933,0.2694,1.4124,0.2694,3.7539,-0.5096,-0.0721,0.2104,0.2824,0.2950,-0.0259
7357,0.6662,0.1545,0.1827,-3.0161,9.3264,1.6273,-0.0956,0.6331,-0.0956,3.3978,-0.9225,-0.0411,0.4136,0.1154,0.1490,0.1029
7358,1.2805,0.4662,0.1643,-3.6011,10.5353,1.8202,-0.5850,1.2089,-0.5850,3.2786,-1.4009,-0.1463,0.0227,-0.0920,0.0838,0.1045
7359,1.4055,0.7106,0.0401,-4.5739,11.7292,1.9407,-0.9728,1.1939,-0.9728,4.2212,-1.9148,-0.2606,0.3742,0.0177,-0.5264,-0.0475
7360,0.9582,0.0942,0.1782,-5.0119,12.6501,2.1162,-0.4380,0.9208,-0.4380,4.7742,-2.2873,-0.2451,-0.4853,0.0778,-0.1691,0.0783
7361,1.8922,0.4555,0.1952,-6.3648,14.0067,2.3774,-1.3530,1.3566,-1.3530,1.2002,-2.0938,-0.5366,-0.3201,-0.0518,-0.1242,0.0515
7362,1.4067,1.2446,0.1029,-8.1914,14.1246,2.4480,-1.8266,0.1180,-1.8266,4.2211,0.5088,0.3323,0.2967,0.0110,-0.0888,-0.0447
7363,0.6431,0.7645,0.1055,-9.2610,13.9953,2.4581,-1.0696,-0.1293,-1.0696,3.2030,0.5778,-0.0685,0.6178,0.1274,0.1756,0.2184
7364,0.3690,1.6082,0.1788,-10.4837,12.9834,2.5661,-1.2227,-1.0119,-1.2227,2.5365,-0.0492,-0.0468,-0.0071,-0.0511,-0.2768,-0.0626
7365,1.6943,0.5490,0.1435,-12.1941,13.4939,2.6476,-1.7104,0.5104,-1.7104,1.1143,-0.9406,-0.0377,-0.0956,-0.0575,-0.6704,-0.1175
7366,1.0034,1.9363,0.0150,-14.0517,12.2898,2.6754,-1.8576,-1.2040,-1.8576,2.8935,-1.7728,-0.1924,-0.0055,-0.1258,0.1562,0.1458
7367,0.3736,1.3879,0.1185,-15.0071,11.2744,2.7569,-0.9554,-1.0154,-0.9554,4.3423,-1.9070,0.2839,0.3321,-0.0650,0.0755,0.1114
7368,1.4702,1.2245,0.1212,-16.7822,10.6789,2.9216,-1.7750,-0.5955,-1.7750,1.0747,0.0391,0.0597,0.1138,0.0837,0.0800,-0.0775
7369,0.7750,0.1320,0.1389,-17.5183,10.6360,2.9874,-0.7361,-0.0429,-0.7361,0.4783,-0.1882,-0.9545,-0.4296,0.1541,0.0483,0.1103
7370,0.2533,1.5049,0.1781,-17.9122,9.2325,3.1230,-0.3940,-1.4034,-0.3940,1.5248,-1.6302,0.1036,-0.0424,0.0858,0.1398,-0.0647
7371,0.1685,0.1636,0.0631,-17.9954,9.0968,-3.0278,-0.0832,-0.1358,-0.0832,1.6426,4.5146,0.1622,0.3449,0.0906,-0.2069,0.0261
7372,1.5082,1.1855,0.1341,-19.3615,7.6738,-2.9924,-1.3661,-1.4230,-1.3661,3.4204,4.0502,0.2550,0.3009,-0.0127,0.3196,0.1384
7373,1.6790,1.9956,0.0211,-20.6448,5.4853,-2.8967,-1.2833,-2.1886,-1.2833,4.7300,1.0732,-0.5940,0.3851,-0.1487,0.1817,0.1667
7374,1.6405,0.8910,0.0871,-22.1032,4.2769,-2.7167,-1.4584,-1.2083,-1.4584,3.2995,1.0257,0.6504,-0.2328,-0.2133,-0.7745,-0.0938
7375,0.5473,1.2194,0.1594,-22.0529,3.0539,-2.6484,0.0504,-1.2231,0.0504,2.0004,1.0132,0.2489,-0.1958,-0.0477,0.2769,0.1520
7376,1.4812,1.6444,0.0411,-22.5880,0.9834,-2.5903,-0.5352,-2.0704,-0.5352,0.2679,2.8021,-0.2159,0.3596,-0.0802,-0.2370,0.1028
7377,0.7455,1.8437,0.1139,-22.2570,-1.0705,-2.3811,0.3310,-2.0539,0.3310,2.1175,4.0356,-0.6390,0.2779,0.0139,-0.0372,0.0585
7378,0.8620,1.9691,0.1810,-21.5397,-3.0959,-2.2117,0.7173,-2.0254,0.7173,4.1832,3.8693,-0.3174,-0.0318,0.0156,0.0571,0.0149
7379,0.4199,0.1421,0.0097,-21.6497,-3.4874,-2.2813,-0.1100,-0.3915,-0.1100,4.5371,3.9572,-0.3163,0.6772,-0.1186,-0.2434,0.0437
7380,1.9123,0.5413,0.0420,-22.5336,-5.3796,-2.1840,-0.8839,-1.8922,-0.8839,3.7510,1.0352,-0.2234,-0.6691,0.0368,0.0280,-0.0759
7381,1.1203,1.6720,0.1689,-21.8699,-7.2621,-1.9710,0.6637,-1.8825,0.6637,1.7989,0.8318,-0.0603,0.3691,-0.1820,0.4718,0.0643
7382,1.5152,0.6455,0.0393,-21.9230,-8.8399,-2.0039,-0.0531,-1.5778,-0.0531,3.8545,0.9306,-0.0950,-0.1509,0.0175,-0.3870,-0.0034
7383,0.8361,1.9421,0.0068,-20.4839,-10.3448,-1.9098,1.4391,-1.5048,1.4391,1.8927,0.6883,-0.5976,-0.4845,0.1853,-0.1411,0.0894
7384,0.2049,1.7279,0.1470,-19.0189,-11.1591,-1.8362,1.4650,-0.8143,1.4650,1.4299,-0.4445,0.2949,0.5175,-0.0296,-0.3326,-0.0576
7385,1.5238,0.2597,0.0271,-19.2334,-12.7693,-1.7368,-0.2145,-1.6102,-0.2145,0.9259,4.3420,-0.0053,-0.1315,0.0470,-0.3897,-0.0509
7386,1.6712,0.3232,0.1477,-19.2182,-14.3663,-1.6763,0.0152,-1.5970,0.0152,4.1095,0.3494,0.2489,-0.4849,-0.0788,0.2756,0.0854
7387,1.9292,1.0492,0.1689,-18.3975,-16.3139,-1.4637,0.8207,-1.9476,0.8207,1.9892,-0.1647,-0.6245,0.3451,0.0398,0.5035,-0.2339
7388,0.7806,1.3056,0.1744,-16.9965,-17.0062,-1.2610,1.4010,-0.6923,1.4010,1.9454,-1.2198,-0.3057,-0.3908,-0.2244,-0.3078,-0.0291
7389,0.7116,1.8202,0.0578,-15.0529,-17.0830,-1.2477,1.9435,-0.0769,1.9435,3.6272,-1.4785,0.0597,-0.2298,-0.0395,-0.0820,0.0073
7390,0.7843,1.3825,0.1832,-13.4202,-17.3057,-1.0389,1.6327,-0.2227,1.6327,4.9454,1.7107,0.4978,0.1800,-0.0151,-0.1150,-0.0810
7391,1.0463,1.6220,0.0819,-11.5342,-17.4814,-0.9807,1.8860,-0.1757,1.8860,3.8545,2.0354,0.0658,-0.0613,-0.1173,0.2799,-0.1963
7392,1.6095,0.4525,0.1704,-10.2557,-18.5076,-0.9016,1.2785,-1.0262,1.2785,4.4153,2.4230,-0.0120,-0.2157,0.0163,-0.6722,0.0481
7393,1.6846,0.0105,0.1087,-9.1754,-19.8783,-0.6949,1.0803,-1.3707,1.0803,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7394,1.2866,0.6055,0.1301,-7.7864,-20.2716,-0.5660,1.3890,-0.3933,1.3890,4.9223,-0.3436,-0.1662,0.3594,0.0491,-0.0587,0.0602
7395,0.6770,1.4318,0.0659,-6.5478,-19.4183,-0.5049,1.2386,0.8533,1.2386,4.9729,-0.6183,0.2231,-0.0373,0.1342,-0.0528,0.2409
7396,1.5201,1.9579,0.0229,-4.3181,-18.4525,-0.5538,2.2298,0.9658,2.2298,4.8148,2.7397,0.2422,-0.1589,0.1687,-0.4127,-0.1626
7397,1.9241,1.1235,0.1967,-2.0145,-18.4835,-0.2947,2.3035,-0.0310,2.3035,2.4399,-0.7458,0.2146,-0.1233,0.1649,-0.4890,-0.0401
7398,1.8479,1.9025,0.0755,0.3916,-17.2140,-0.1430,2.4061,1.2695,2.4061,3.4973,-1.7995,0.2886,-0.2621,-0.2305,-0.5489,-0.1646
7399,1.5617,1.2509,0.1851,2.1122,-16.1891,-0.0525,1.7205,1.0250,1.7205,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7400,0.4387,0.2233,0.1079,2.4977,-16.0320,0.1412,0.3856,0.1570,0.3856,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7401,0.9489,0.4833,0.1893,3.4634,-15.4242,0.3513,0.9657,0.6079,0.9657,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7402,0.7813,1.5841,0.1608,3.6898,-13.7511,0.5072,0.2264,1.6731,0.2264,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7403,1.7074,0.0790,0.1739,5.0698,-12.8818,0.6423,1.3799,0.8693,1.3799,4.7566,1.3895,-0.1150,-0.1824,0.1856,0.0811,0.0530
7404,0.8890,0.9848,0.1366,5.2870,-11.5978,0.8228,0.2172,1.2840,0.2172,4.0472,0.4646,-0.3573,-0.8059,-0.1515,0.1396,-0.1093
7405,1.5728,1.7834,0.0186,5.0060,-9.3214,0.7614,-0.2809,2.2763,-0.2809,2.0689,0.2609,-0.4005,0.3475,-0.1693,-0.6230,0.0273
7406,1.1695,0.4966,0.1131,5.5865,-8.1485,0.7866,0.5805,1.1730,0.5805,0.8449,-0.2515,0.0172,0.1240,-0.0191,0.3986,0.1674
7407,1.3264,0.2730,0.0068,6.2730,-7.0428,0.7111,0.6865,1.1056,0.6865,4.5941,0.5305,-0.3471,-0.1253,0.0085,0.0969,-0.1123
7408,0.3273,1.4269,0.1236,5.5758,-5.7965,0.9290,-0.6972,1.2463,-0.6972,3.7015,-0.0632,-0.0985,0.1606,-0.0297,0.0697,0.0363
7409,0.1791,0.7352,0.0132,5.1447,-5.2784,0.8923,-0.4311,0.5181,-0.4311,3.6747,-0.1560,-0.3123,0.1659,-0.1619,0.3083,0.0393
7410,1.7065,1.3402,0.1705,5.1822,-3.1574,1.1015,0.0375,2.1210,0.0375,2.8883,-1.0446,-0.0514,-0.0648,-0.0970,0.2534,-0.0151
7411,1.5801,0.8475,0.0779,5.1881,-1.3706,1.2287,0.0059,1.7868,0.0059,3.0853,-1.6310,-0.5495,-0.0086,-0.0570,0.5933,0.0224
7412,0.3183,0.3591,0.0251,5.0416,-0.8790,1.1912,-0.1465,0.4916,-0.1465,3.4590,-1.7409,0.3096,0.2144,-0.1079,-0.4948,0.1237
7413,1.5404,1.8691,0.0293,3.9478,1.2488,1.1730,-1.0938,2.1278,-1.0938,3.6625,1.2418,-0.1744,-0.0928,-0.0108,0.1095,0.1260
7414,0.9316,1.6075,0.0248,2.7154,2.6955,1.1503,-1.2324,1.4467,-1.2324,1.7241,1.1858,0.5346,-0.6639,0.0183,0.1341,-0.0817
7415,0.9424,1.1398,0.1383,2.1117,3.9073,1.2578,-0.6037,1.2118,-0.6037,0.7329,-4.3889,0.3625,-0.3360,0.0879,-0.3671,0.0803
7416,0.9733,0.5465,0.1492,1.8804,4.9758,1.3519,-0.2312,1.0686,-0.2312,1.1806,-3.3819,0.3807,-0.0777,-0.1055,0.1761,-0.0574
7417,0.5362,0.0218,0.1344,1.9302,5.5349,1.5289,0.0497,0.5591,0.0497,1.6861,-3.3429,0.0019,0.2053,0.1756,-0.2696,-0.1495
7418,0.9115,1.6745,0.0656,0.3974,6.5743,1.6567,-1.5327,1.0394,-1.5327,4.8128,-0.0453,0.0367,0.2108,-0.1314,0.2912,0.0883
7419,1.5008,1.4780,0.0733,-1.1412,7.8615,1.8292,-1.5386,1.2872,-1.5386,3.8522,-0.5390,-0.4253,0.4897,-0.0464,-0.5043,0.0039
7420,0.0454,1.2123,0.1276,-2.3202,7.5716,1.9383,-1.1790,-0.2899,-1.1790,4.4280,-0.8099,0.0071,0.2220,0.1052,-0.1341,-0.0720
7421,0.9897,1.5085,0.0685,-4.1639,7.8842,2.0958,-1.8437,0.3125,-1.8437,2.4777,-4.0132,0.1078,-0.3092,0.0025,0.2117,0.0620
7422,0.5248,0.6086,0.0584,-4.8573,8.0142,2.2500,-0.6934,0.1300,-0.6934,2.4692,-3.9555,0.1334,-0.2034,-0.0009,-0.0183,0.0948
7423,0.7263,1.8971,0.1362,-6.7788,7.4830,2.3483,-1.9215,-0.5312,-1.9215,2.6093,-3.1273,-0.4169,-0.5523,0.0714,0.0567,-0.0161
7424,1.6289,0.0837,0.0104,-7.9599,8.6273,2.3945,-1.1811,1.1444,-1.1811,4.3118,-5.1023,0.0309,-0.4575,-0.0555,0.2896,-0.1323
7425,0.7251,1.1556,0.0841,-9.1648,8.2518,2.3991,-1.2049,-0.3756,-1.2049,2.9324,-5.1407,0.0123,0.0050,0.0300,0.1964,0.1062
7426,1.6430,0.2389,0.1374,-10.5324,9.2948,2.5202,-1.3676,1.0430,-1.3676,2.5577,-4.6259,0.2127,0.8054,-0.0064,0.8103,-0.1584
7427,0.8914,0.5666,0.0497,-11.5340,9.3068,2.5417,-1.0016,0.0120,-1.0016,2.1419,-4.3031,0.3985,0.1609,-0.1248,0.3518,-0.1616
7428,0.8027,0.8188,0.1792,-12.6933,9.2062,2.7522,-1.1592,-0.1006,-1.1592,2.1805,-3.9063,0.1770,-0.1939,0.0003,0.0760,0.0320
7429,0.6639,1.9421,0.1628,-14.1286,7.7175,2.9293,-1.4353,-1.4887,-1.4353,2.3763,-3.1386,-0.0125,-0.0516,-0.2040,-0.5595,-0.0159
7430,1.0779,0.7682,0.0198,-15.4277,7.1105,2.9401,-1.2992,-0.6070,-1.2992,3.6189,-2.9654,-0.0722,-0.0458,0.0302,-0.4345,0.1622
7431,0.0902,0.3203,0.0890,-15.4872,6.8646,3.0061,-0.0595,-0.2459,-0.0595,3.6781,-2.9047,0.0728,0.3585,-0.1311,0.3742,-0.0702
7432,1.3730,1.4439,0.1059,-17.0254,5.6009,3.0148,-1.5382,-1.2637,-1.5382,3.0512,-3.1697,0.0006,-0.2644,-0.1440,0.2870,0.0170
7433,1.9149,1.2913,0.0358,-19.1247,4.5942,3.0194,-2.0993,-1.0067,-2.0993,4.7948,-5.4130,-0.1942,-0.1225,-0.0631,-0.2631,0.0845
7434,1.3594,1.2161,0.0171,-20.6959,3.4644,3.0857,-1.5711,-1.1298,-1.5711,2.9347,-5.2636,-0.7397,-0.3585,-0.0870,-0.0617,-0.0101
7435,1.8444,1.0017,0.1251,-22.6089,2.5461,-3.0444,-1.9131,-0.9183,-1.9131,1.6519,1.5961,-0.0196,0.4086,0.0828,0.4959,-0.0890
7436,1.2299,1.4258,0.0763,-23.6729,0.9367,-3.0304,-1.0639,-1.6094,-1.0639,1.3964,3.1017,0.0922,0.5857,0.1401,-0.2233,0.1008
7437,1.1867,0.3949,0.1307,-24.8015,0.4860,-2.8819,-1.1286,-0.4507,-1.1286,2.5576,3.1546,-0.1198,0.2541,-0.0045,-0.1396,0.0262
7438,0.5244,1.9102,0.0046,-24.7654,-1.5474,-2.9564,0.0361,-2.0333,0.0361,3.5727,3.7661,0.1766,0.5872,0.0622,-0.4961,-0.0705
7439,0.5023,0.1336,0.1559,-25.1910,-1.7992,-2.8657,-0.4256,-0.2519,-0.4256,4.0990,3.6265,-0.0381,0.1993,0.1124,-0.0643,-0.0510
7440,0.0173,0.3194,0.0833,-25.1363,-2.2194,-2.7173,0.0547,-0.4202,0.0547,4.3445,3.4877,0.2302,0.0409,0.0096,0.0244,0.1555
7441,0.0103,0.2595,0.0522,-25.0532,-2.5291,-2.6983,0.0831,-0.3096,0.0831,4.4333,3.5264,0.1641,0.1079,-0.1126,-0.1996,0.1450
7442,1.5401,1.7841,0.0476,-25.5997,-4.8740,-2.6048,-0.5465,-2.3450,-0.5465,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7443,1.1044,1.3755,0.0395,-25.7830,-6.6137,-2.4743,-0.1833,-1.7397,-0.1833,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7444,1.5536,1.8617,0.1745,-25.7958,-9.0666,-2.3458,-0.0129,-2.4529,-0.0129,4.5880,2.2782,0.4107,0.0570,-0.0802,0.2236,0.0010
7445,0.4112,1.6509,0.1601,-24.8935,-10.4252,-2.1080,0.9023,-1.3586,0.9023,4.0859,2.4909,-0.5552,0.1305,-0.1026,-0.0027,-0.0065
7446,1.8494,1.5559,0.0384,-24.5425,-12.7327,-2.0189,0.3511,-2.3075,0.3511,4.6486,0.3240,0.3914,0.1168,0.2245,0.0583,-0.0306
7447,0.1402,1.2359,0.1579,-23.4312,-13.4467,-1.9360,1.1113,-0.7140,1.1113,4.3826,-0.1507,0.2338,0.1771,-0.0746,0.1349,0.1097
7448,0.8965,1.4398,0.1880,-22.4379,-14.6916,-1.6918,0.9933,-1.2449,0.9933,3.8557,-0.6419,-0.3469,0.1325,0.0498,0.2187,0.0440
7449,1.6732,1.7955,0.1918,-20.8772,-16.6179,-1.4706,1.5606,-1.9263,1.5606,4.5132,-1.4557,-0.3303,0.1965,0.0025,-0.1201,0.2093
7450,1.0325,0.7662,0.1146,-20.0678,-17.5167,-1.2798,0.8094,-0.8988,0.8094,1.7641,0.7098,0.3928,-0.2846,0.0685,0.0645,-0.0251
7451,0.7470,0.4044,0.0838,-19.4695,-18.2166,-1.2316,0.5982,-0.6999,0.5982,0.9924,1.0250,-0.1635,-0.2675,-0.0010,-0.0951,0.0615
7452,0.7507,1.7221,0.1834,-17.5742,-18.2849,-0.9836,1.8954,-0.0683,1.8954,0.9091,-2.0126,-0.0237,0.1232,-0.1812,0.1531,0.1013
7453,1.3032,0.4883,0.0495,-16.5373,-19.0829,-0.8837,1.0369,-0.7980,1.0369,1.9672,3.7310,-0.3381,0.6855,0.0685,0.1151,-0.0660
7454,0.6560,0.8966,0.0458,-15.4206,-19.0380,-0.9218,1.1166,0.0449,1.1166,3.1627,3.8143,0.1777,-0.0698,-0.0023,-0.1605,-0.0764
7455,1.1707,1.5002,0.0112,-13.4717,-19.1233,-0.9523,1.9490,-0.0852,1.9490,3.9989,3.0403,-0.4157,0.1866,0.0070,-0.0226,0.0585
7456,1.6500,0.7823,0.0322,-11.9356,-19.9671,-0.8419,1.5361,-0.8438,1.5361,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7457,1.0612,0.8773,0.1715,-10.5429,-20.2733,-0.6696,1.3927,-0.3062,1.3927,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7458,1.3221,0.3223,0.0550,-9.2905,-20.9643,-0.6478,1.2524,-0.6910,1.2524,4.1655,-0.7248,-0.6554,0.1466,-0.0432,-0.0118,0.1855
7459,0.1100,1.1742,0.1703,-8.4709,-19.9947,-0.5437,0.8196,0.9695,0.8196,4.8332,1.0113,0.4148,0.3765,0.0684,0.1508,-0.0314
7460,0.7471,0.2065,0.1713,-7.8445,-20.2469,-0.3965,0.6264,-0.2521,0.6264,4.9769,-0.4934,-0.2100,-0.6524,-0.0158,0.0132,-0.1897
7461,1.5061,0.4959,0.1422,-6.2869,-20.3639,-0.2380,1.5576,-0.1171,1.5576,4.0087,-0.7557,-0.0492,-0.4501,-0.1814,-0.2481,-0.1062
7462,1.4680,1.1046,0.0087,-4.6798,-19.6830,-0.2511,1.6070,0.6810,1.6070,4.1856,-1.2507,-0.0598,-0.1720,-0.0075,0.3076,0.0592
7463,0.2621,1.3063,0.1288,-4.1438,-18.4941,-0.1682,0.5360,1.1889,0.5360,4.8581,2.3469,-0.3360,0.2795,0.0789,-0.1688,0.0668
7464,1.5349,0.0858,0.1701,-2.5382,-18.7102,-0.0773,1.6056,-0.2161,1.6056,2.5166,-0.6947,-0.4351,0.4186,-0.0277,0.4183,0.0602
7465,1.3063,0.6710,0.1289,-1.1024,-18.0865,0.0728,1.4359,0.6237,1.4359,2.4234,-1.5468,-0.0259,-0.1124,-0.0420,-0.2712,-0.0180
7466,0.6600,0.8717,0.1089,-0.4668,-17.1213,0.2529,0.6356,0.9652,0.6356,3.3985,-2.0073,-0.1018,0.4248,0.1751,-0.1405,0.0920
7467,1.8977,1.9642,0.0922,0.8861,-14.7045,0.3651,1.3528,2.4168,1.3528,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7468,0.8988,1.2713,0.0954,1.1766,-13.1424,0.3627,0.2905,1.5621,0.2905,3.5982,1.6371,0.0348,0.2429,-0.0643,-0.5037,-0.2607
7469,1.3637,0.0221,0.1956,2.5047,-12.5405,0.5637,1.3281,0.6019,1.3281,3.9421,1.7495,-0.2002,-0.2987,0.1249,-0.6143,0.0963
7470,0.1998,0.8894,0.0987,2.1933,-11.6662,0.7497,-0.3114,0.8743,-0.3114,4.5522,0.7117,0.2095,0.3013,-0.0699,0.4031,-0.0679
7471,0.2226,1.4899,0.1351,1.3623,-10.4925,0.8931,-0.8310,1.1737,-0.8310,3.7342,0.1945,0.3941,-0.4350,-0.0162,-0.3913,-0.0694
7472,0.4479,1.3993,0.0404,0.4650,-9.2826,0.9251,-0.8973,1.2100,-0.8973,3.2652,-0.1994,0.3145,0.3156,0.1262,0.2494,0.0127
7473,0.6234,1.0302,0.0159,-0.0562,-8.1708,1.0149,-0.5212,1.1118,-0.5212,3.0898,-0.7282,0.2623,-0.5706,0.1324,-0.2277,-0.1934
7474,0.0799,1.5095,0.1420,-1.3287,-7.3927,1.1295,-1.2725,0.7781,-1.2725,4.2390,-1.0486,0.4084,-0.4282,0.1358,-0.2175,0.0505
7475,1.2741,1.0492,0.1289,-1.7567,-5.6955,1.3534,-0.4280,1.6972,-0.4280,4.7934,-1.5616,-0.0169,-0.3058,0.0344,0.2024,0.0521
7476,0.2396,1.4907,0.0283,-3.1892,-5.1465,1.4611,-1.4325,0.5490,-1.4325,2.9631,-0.6751,0.2882,-0.4890,0.1091,-0.0038,-0.0046
7477,0.5965,0.6841,0.0594,-3.8801,-4.4077,1.4404,-0.6908,0.7389,-0.6908,3.1674,-1.1082,-0.3178,0.4406,0.0844,-0.0731,0.0879
7478,1.9744,1.3918,0.1501,-5.0915,-2.2374,1.5091,-1.2114,2.1702,-1.2114,4.2758,-1.7955,-0.4125,0.0956,-0.0655,-0.1241,0.0512
7479,1.9234,0.3398,0.1169,-5.2727,-0.2593,1.6369,-0.1812,1.9781,-0.1812,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
