Step,u_k_x,u_k_y,u_k_theta,relative_X,relative_Y,relative_Theta,Obs_dist,Obs_tetha,Covariance_X,Covariance_Y,Covariance_Theta,Covariance_dis,Covariance_angle
5195,0.4393,0.3570,-0.0718,0.5629,0.0561,-0.1449,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5196,-0.2486,-0.7319,-0.0108,-0.6786,-0.5403,-0.0307,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5197,0.4781,0.0100,0.0290,0.4322,-0.3552,-0.0490,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5198,-0.1976,-0.5055,0.0548,-0.4481,-0.3561,-0.0052,4.5899,-1.5775,-0.5001,-0.0655,-0.0477,0.1211,0.0680
5199,-0.8550,0.4734,-0.0584,-0.3954,0.9132,0.0093,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5200,-0.0341,0.9753,0.0443,0.6268,0.7691,-0.0039,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5201,0.9162,0.8451,-0.0695,1.2265,0.2443,-0.0833,4.6903,0.0309,-0.3906,0.1962,0.1760,-0.0879,-0.0739
5202,0.5251,0.6496,-0.0592,0.8103,0.1061,0.0236,4.2805,-0.0338,-0.0756,0.2085,0.0005,0.2850,-0.0969
5203,0.0519,0.7744,-0.0064,0.4541,0.5223,0.0200,4.3303,-0.2278,0.2560,0.1578,0.0109,0.1946,0.0555
5204,0.1056,0.8549,-0.0167,0.5610,0.6018,-0.0638,4.4607,-0.3618,-0.0806,-0.0989,0.0658,-0.2297,-0.0367
5205,0.5132,-0.3144,-0.0285,0.1839,-0.6861,-0.0977,3.8476,-0.3107,-0.1506,-0.4682,0.1108,-0.1332,0.1239
5206,-0.0581,-0.6777,0.0551,-0.4726,-0.4252,-0.0352,3.8138,-0.0919,-0.2239,0.5252,0.0651,-0.3892,0.0256
5207,-0.0304,0.6992,-0.0078,0.5886,0.4310,-0.0654,3.7080,-0.1112,-0.4571,0.1302,-0.1598,-0.0268,0.1682
5208,-0.7454,-0.1775,0.0753,-0.5491,0.5312,0.0775,4.5945,-0.1306,-0.3236,0.2333,0.0518,-0.1721,0.1100
5209,-0.3099,-0.2430,-0.0312,-0.3912,0.1462,0.0204,4.9377,-0.0775,0.2788,0.3747,0.1522,-0.1448,-0.0189
5210,-0.9548,0.3017,0.0322,-0.4002,1.0262,0.0791,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5211,0.7852,-0.4125,-0.0217,0.3676,-0.8937,-0.0887,4.8839,-0.2306,1.0960,0.7131,-0.1119,0.0736,0.0112
5212,0.8762,-0.2441,-0.0559,0.3833,-0.9477,-0.0410,3.9626,-0.1190,0.2389,0.4334,-0.0793,0.6687,0.0733
5213,0.6998,-0.5137,-0.0626,0.0581,-0.8440,-0.1233,3.2724,0.2302,-0.2723,0.0871,0.0878,-0.1958,-0.0849
5214,0.6949,0.9034,-0.0260,1.1389,-0.1858,-0.0634,2.4419,-0.0635,0.2830,0.2514,0.0745,-0.2041,0.0402
5215,0.2937,-0.9209,-0.0634,-0.6156,-0.5875,-0.0306,2.4183,0.3375,-0.6003,0.0068,0.0475,-0.0981,-0.0501
5216,-0.9946,-0.2375,-0.0191,-0.7303,0.7982,0.0385,3.4836,0.3102,-0.1015,-0.1065,0.0838,-0.1010,-0.1227
5217,0.9287,-0.5121,-0.0089,0.0589,-1.1070,0.0265,2.6809,0.4722,-0.0133,-0.0446,-0.0126,0.0148,0.0345
5218,-0.1305,0.6616,-0.0363,0.4344,0.3920,0.0249,2.5607,0.2319,-0.0039,0.4013,0.0653,-0.3807,0.0563
5219,0.7254,-0.4340,-0.0284,0.0408,-0.9419,-0.0735,2.0498,0.6153,-0.2086,-0.1668,0.1540,0.0700,0.0101
5220,0.0089,0.5476,-0.0147,0.4058,0.3121,-0.0959,1.8899,0.5067,-0.3966,-0.4016,-0.0764,0.0790,-0.0770
5221,-0.5859,0.0048,0.0009,-0.1696,0.5677,0.0169,2.2861,0.4401,-0.1071,-0.4912,-0.0475,0.0545,0.0984
5222,-0.5117,-0.6631,0.0629,-0.9150,0.2283,-0.0337,3.2632,0.5766,-0.8788,-0.5327,-0.0907,-0.2567,-0.2438
5223,-0.4092,-0.1938,-0.0527,-0.4058,0.3409,-0.1307,3.7883,0.6485,-0.0365,0.0770,0.0210,0.1091,-0.0301
5224,0.7043,0.9906,-0.0739,1.1235,-0.3989,-0.0193,2.6862,0.6753,0.2087,0.2293,0.0519,0.3376,-0.1485
5225,-0.0795,-0.8373,0.0991,-0.8282,-0.0121,0.0341,3.2133,0.7425,0.0893,-0.2309,-0.0564,-0.0715,-0.0479
5226,-0.8802,0.7772,-0.0494,0.5200,1.1260,-0.0779,3.7163,0.4838,0.2372,-0.0410,0.1324,0.8925,-0.1727
5227,-0.9781,-0.5064,0.0034,-0.7058,0.9697,0.0029,4.9176,0.5570,0.3326,-0.0421,0.0868,0.2082,-0.1365
5228,-0.2101,-0.6023,0.0649,-0.5453,0.1799,-0.0280,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5229,-0.9148,-0.2529,0.0689,-0.4466,0.9219,0.1589,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5230,-0.0301,-0.5327,0.0631,-0.4939,-0.1680,0.0986,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5231,-0.7156,-0.1224,-0.0698,-0.4046,0.6152,-0.0559,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5232,-0.7348,0.0559,-0.0594,-0.1159,0.7638,0.0076,4.9115,3.5226,-0.0513,-0.1473,0.0604,0.0803,-0.0252
5233,0.8808,-0.6737,-0.0038,-0.3694,-1.0852,-0.0832,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5234,-0.2808,-0.0860,-0.0331,-0.2040,0.1636,-0.0255,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5235,-0.6027,-0.2281,0.0553,-0.4376,0.5103,-0.0213,4.6353,3.3618,0.3875,0.3368,0.1452,0.1548,-0.0854
5236,-0.6489,-0.1046,-0.0043,-0.3190,0.5134,-0.0955,4.1576,3.5878,0.0829,0.1796,0.0702,0.0323,0.0464
5237,0.1557,0.6515,0.0797,0.6928,-0.1644,-0.0002,4.6509,3.6762,-0.0649,-0.2027,-0.0249,-0.5752,0.0690
5238,0.4645,-0.6665,0.1000,-0.6862,-0.4666,0.0848,4.5895,3.3050,0.5092,0.3866,0.1993,0.1153,0.0539
5239,0.0005,0.7752,0.0714,0.6550,0.2189,0.0565,4.8819,3.4730,0.2883,-0.0003,0.0111,0.2610,0.1088
5240,-0.0936,-0.8340,0.0995,-0.8092,-0.2326,0.0255,4.5279,3.3505,0.3272,-0.6412,0.0173,0.0245,0.0491
5241,-0.1724,0.0100,-0.0933,0.0271,0.1395,-0.1076,4.5391,3.3730,-0.2688,0.4601,0.0650,0.4473,0.0695
5242,0.7712,0.5540,-0.0171,0.6697,-0.6298,-0.1136,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5243,0.3732,-0.6964,0.0286,-0.6804,-0.3317,0.0549,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5244,0.0766,0.9179,-0.0761,0.9465,-0.0339,-0.0860,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5245,-0.3220,-0.4519,-0.0452,-0.5342,0.2452,0.0238,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5246,-0.6686,0.7591,0.0585,0.7683,0.6675,0.0403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5247,-0.9443,0.2137,0.0452,0.0490,1.0277,-0.0430,4.3559,3.8366,-0.4071,0.1517,-0.0412,0.2837,-0.0591
5248,-0.5502,-0.1594,-0.0982,-0.2356,0.5016,-0.0094,3.8463,3.8901,0.1217,-0.2867,0.0547,-0.4023,0.1063
5249,0.8227,-0.8124,-0.0047,-0.7314,-0.8003,-0.0265,3.9994,3.6846,-0.5964,-0.1192,-0.0234,-0.0355,-0.0773
5250,0.3201,0.3736,-0.0072,0.3125,-0.3641,-0.0948,4.4724,3.7484,-0.4436,-0.2152,0.0388,-0.3753,0.0733
5251,-0.7472,-0.6361,-0.0165,-0.6809,0.8807,-0.0520,3.3530,3.8812,-0.0205,-0.0461,0.0445,0.2493,-0.0535
5252,-0.7638,-0.9153,0.0452,-0.8840,0.9495,0.0664,4.9351,-1.2250,-0.4196,0.0501,-0.0689,-0.2142,-0.0392
5253,0.6238,0.0557,0.0445,0.0157,-0.5274,0.0289,4.7952,-1.4425,-0.3577,0.6874,0.1375,0.1716,-0.0948
5254,-0.2530,-0.7660,0.0805,-0.8185,0.3501,0.1215,4.0224,-1.4590,0.3846,0.4284,0.0279,-0.1282,0.2415
5255,0.7657,0.3865,0.0399,0.4301,-0.7644,0.0444,4.3633,-1.6311,0.0036,0.1014,-0.1618,-0.0503,-0.1631
5256,-0.7306,-0.9974,-0.0415,-1.1062,0.5861,0.0579,3.4549,-1.5197,0.1038,0.1540,0.1404,0.5348,-0.1167
5257,-0.2495,0.8883,0.0318,0.7543,0.3841,0.0058,4.3059,-1.3490,0.2522,0.2413,0.0841,-0.1821,-0.0287
5258,-0.1398,0.4066,0.0980,0.3941,0.1386,0.0497,4.7507,-1.5042,0.0180,0.1492,0.0928,-0.0290,-0.0741
5259,0.3151,-0.7495,0.0017,-0.6392,-0.5695,0.0066,3.9253,-1.6356,-0.0543,-0.0265,0.1905,0.1992,0.2051
5260,-0.3227,0.4275,0.0018,0.3637,0.3516,0.0500,4.2645,-1.5245,0.0279,0.0935,-0.0704,-0.4732,0.1110
5261,-0.6757,0.1080,0.0369,-0.0926,0.6110,-0.0385,4.4631,-1.3726,-0.3651,0.6688,-0.0357,0.2426,0.2018
5262,0.4934,-0.5680,-0.0137,-0.4234,-0.6192,0.0582,3.8157,-1.5676,-0.2263,0.0790,-0.0129,-0.0980,0.0559
5263,0.4845,-0.8293,-0.0307,-0.6299,-0.7084,-0.1061,3.1174,-1.5187,0.1123,-0.1585,-0.0621,0.2336,0.0847
5264,0.9624,-0.6528,0.0798,-0.4215,-1.1088,0.1667,2.5939,4.1742,-0.3043,-0.2522,0.0041,0.3787,-0.0166
5265,-0.2410,0.1699,0.0447,0.0680,0.1843,0.0016,2.6054,4.1639,-0.0167,-0.0822,-0.0673,0.2076,0.1949
5266,0.9496,0.5710,-0.0191,0.8397,-0.6933,0.0509,3.6168,3.9235,-0.5460,0.1646,-0.0199,0.4157,-0.0075
5267,-0.2258,0.2873,-0.0063,0.1826,0.2359,0.0720,3.6924,4.0692,-0.0828,0.0958,-0.1563,0.2631,0.0888
5268,0.2538,-0.5389,0.0021,-0.4042,-0.5164,-0.0250,3.3928,3.7588,-0.1584,-0.1228,-0.0462,-0.0046,0.0420
5269,0.4911,0.8622,-0.0380,1.0839,-0.0310,-0.0973,4.4505,3.9587,-0.5540,-0.2282,0.0360,-0.1422,0.1690
5270,0.6182,-0.5705,0.0579,-0.3151,-0.7381,0.0708,4.4019,3.6840,-0.2561,-0.9615,-0.0295,-0.3332,0.0375
5271,-0.7649,0.2932,0.0186,0.0114,0.7625,-0.0737,4.1992,3.9389,-0.2036,-0.5489,0.1699,0.1394,-0.1312
5272,-0.6351,-0.6995,0.0411,-0.7872,0.2608,0.0411,3.4179,4.0460,0.2732,-0.6689,0.0065,0.0219,-0.2669
5273,0.1268,-0.6828,-0.0245,-0.6465,-0.4191,0.0675,2.9931,3.7129,-0.2380,-0.7039,-0.2686,-0.2327,-0.0093
5274,0.2111,-0.9909,0.0941,-0.8883,-0.6224,0.1730,2.6580,3.1494,0.2706,0.3639,-0.0754,0.0529,-0.2723
5275,-0.1166,-0.0819,0.0736,-0.1778,0.1339,0.0779,2.4023,3.0622,-0.2168,0.3217,0.0578,-0.2639,0.1858
5276,-0.6352,0.1042,0.0126,-0.3199,0.5422,0.0148,1.7485,3.1136,-0.2061,0.0086,0.0771,0.3388,-0.1759
5277,-0.3033,-0.5953,-0.0861,-0.6741,-0.2505,-0.0201,1.6162,2.6457,0.1130,0.0776,0.0577,-0.0037,-0.0062
5278,0.8011,0.9542,-0.0444,1.2747,-0.0362,0.0029,2.4304,3.2438,-0.0522,0.2247,0.0941,-0.0393,-0.1381
5279,-0.0622,0.2690,0.0827,0.0951,0.2899,0.0091,2.2643,3.3416,-0.3091,-0.6054,0.1805,-0.3010,-0.0400
5280,0.9449,0.4070,-0.0422,0.8897,-0.4432,0.0521,3.1918,3.3722,-0.2303,-0.3218,-0.0833,0.1503,-0.0926
5281,-0.3369,0.0149,-0.0903,-0.3463,0.2106,-0.1588,2.8335,3.5516,-0.0335,0.0395,0.1646,-0.0373,-0.0094
5282,-0.6288,-0.3949,0.0076,-0.7061,0.2121,0.0278,2.1261,3.3543,-0.1692,0.1399,-0.0054,0.1299,-0.0477
5283,0.1702,-0.0506,-0.0840,-0.0023,-0.1352,-0.0861,2.3242,3.4522,0.0204,-0.0996,0.0984,-0.1997,0.0409
5284,0.1524,-0.6346,0.0203,-0.4987,-0.4200,-0.0437,2.3246,3.1399,0.1703,0.5950,0.0951,0.1821,0.0861
5285,-0.4614,-0.1100,0.0403,-0.2427,0.2951,-0.0374,1.9052,3.1221,-0.2017,0.1105,0.0348,0.0465,-0.0002
5286,0.9657,0.7702,-0.0431,1.0571,-0.4751,-0.0949,2.8397,3.5181,0.0274,-0.1193,0.3248,0.4916,-0.0769
5287,-0.7837,0.7222,-0.0422,0.3579,0.9193,0.0070,2.7196,3.7307,-0.4460,-0.4123,-0.0443,0.1507,0.1488
5288,-0.1485,-0.1439,0.0614,-0.2405,-0.0422,-0.0227,2.5537,3.8565,0.3462,0.0667,-0.0975,-0.2205,0.0684
5289,-0.6779,0.0561,0.0978,-0.1684,0.6412,0.1152,2.1538,4.0050,0.0655,0.0024,0.0399,-0.2695,-0.1889
5290,-0.2154,0.6567,0.0550,0.4114,0.5552,0.1172,2.3593,4.0984,-0.2696,-0.3250,0.0157,-0.3509,-0.0800
5291,0.1514,0.8869,-0.0030,0.6722,0.4225,-0.0245,3.0253,-2.0795,0.2167,0.3561,-0.0209,-0.0465,-0.0103
5292,-0.5733,0.0719,-0.0222,-0.2650,0.6291,-0.0699,3.0260,-1.6698,0.1230,-0.3142,0.1441,-0.4509,-0.1114
5293,0.9318,0.3720,-0.0044,0.7703,-0.6062,-0.0159,3.5727,-1.9368,0.3509,-0.1434,-0.1150,-0.2103,-0.1035
5294,-0.8233,-0.1866,-0.0332,-0.6673,0.6630,0.0079,3.1605,-1.7052,0.2920,0.1753,-0.0439,0.0433,-0.1313
5295,-0.1929,0.2717,-0.0088,0.1393,0.3934,0.0099,3.3470,-1.7156,-0.1119,0.2272,0.0238,0.3963,0.0620
5296,0.4863,0.5826,0.0188,0.8231,-0.1342,0.0553,4.0937,-1.7795,-0.3082,-0.0125,0.0364,0.2907,-0.1567
5297,-0.2270,0.5327,-0.0648,0.2679,0.4183,-0.0400,4.5411,-1.6923,-0.1746,-0.0873,-0.1422,0.2640,0.1162
5298,0.4053,0.3162,-0.0059,0.5663,-0.1664,0.0843,5.0044,-1.8954,-0.0640,0.3212,0.2075,-0.3957,0.0325
5299,0.9579,-0.7629,-0.0102,-0.0137,-1.2029,-0.0356,4.6357,-2.1293,0.0572,-0.1195,-0.1089,-0.2797,0.0094
5300,0.5306,0.2347,-0.0497,0.4141,-0.3288,0.0481,3.6211,2.7791,-0.1203,-0.4087,-0.0489,-0.5867,0.1320
5301,-0.6260,-0.3383,0.0723,-0.5739,0.3486,0.0255,4.6357,-2.2072,0.4400,0.4011,0.0732,0.0137,-0.0718
5302,-0.8300,-0.3461,0.0935,-0.7870,0.3193,0.1693,3.7986,-2.1671,-0.4357,0.7955,0.0726,0.0128,-0.2406
5303,0.2567,0.2932,0.0071,0.3145,0.1154,-0.0373,4.0954,-2.1879,0.0111,-0.2536,0.0647,-0.0891,0.1613
5304,0.0378,0.7026,-0.0961,0.4024,0.5101,-0.1109,4.6913,-1.9702,-0.2107,0.1473,0.0161,0.4450,0.0016
5305,0.2978,0.5778,0.0468,0.6826,0.1109,0.0154,2.3880,3.1476,0.0414,-0.0750,0.0657,-0.5276,-0.0708
5306,0.1358,0.5805,-0.0659,0.5214,0.3121,-0.1354,2.4691,3.4428,0.1670,0.0388,0.0571,0.3077,-0.1662
5307,-0.9067,0.8727,-0.0849,0.1855,1.1809,-0.1221,2.1298,4.1093,-0.1847,0.2106,0.2142,0.0909,-0.0550
5308,0.4843,-0.0370,-0.0292,0.1186,-0.3999,-0.1011,2.2962,4.0304,0.4748,-0.2655,-0.0135,0.4720,-0.0083
5309,0.5020,0.4090,0.0158,0.6082,-0.4118,0.0462,3.1132,3.8038,0.0848,-0.3987,-0.0438,-0.2030,0.0328
5310,0.4060,-0.1569,0.0767,-0.0062,-0.5322,0.0487,3.4099,3.6782,-0.1889,0.0179,0.0338,-0.2673,-0.1259
5311,-0.6377,-0.1667,0.0390,-0.4142,0.4628,0.1219,2.7429,3.6341,0.3014,-0.1981,-0.1586,-0.2449,-0.1437
5312,0.0265,0.9721,0.0561,0.8662,0.4329,0.1050,3.4525,3.7697,-0.0146,0.2486,0.0453,-0.3987,-0.1058
5313,0.9256,0.3596,-0.0807,0.7736,-0.4563,-0.1496,4.2065,3.7873,-0.8877,0.0301,0.0980,0.4576,-0.0901
5314,0.0946,0.0229,0.0015,0.0425,0.0105,0.0898,4.3084,3.7099,-0.0286,0.1275,-0.0913,0.4588,-0.1429
5315,-0.0758,0.0323,-0.0996,-0.0909,0.1506,-0.1601,4.1738,3.8691,-0.3786,-0.0093,0.1827,0.2646,-0.1065
5316,0.9794,0.2784,-0.0950,0.6561,-0.8044,-0.1307,3.1184,2.0236,0.3307,0.3139,-0.0510,0.0269,-0.1797
5317,0.2112,-0.0148,-0.0461,0.1281,-0.2391,-0.0659,3.2430,2.1919,-0.0419,-0.3614,-0.1322,0.2181,-0.0453
5318,-0.4138,0.5419,0.0346,0.5113,0.5010,-0.0609,2.4807,2.3899,0.2157,-0.1275,-0.0082,-0.5038,0.0139
5319,-0.5724,-0.0169,-0.0068,-0.1791,0.5044,0.0167,2.2261,2.2281,0.1695,0.1618,0.0975,0.0466,-0.0104
5320,-0.7834,0.3664,-0.0526,0.1492,0.7480,-0.0475,1.7346,2.0527,0.5765,0.3216,-0.1005,0.5246,0.0131
5321,0.3641,-0.0252,0.0080,-0.0509,-0.3725,-0.0671,1.9398,2.1626,0.1054,-0.6645,-0.0844,0.4446,-0.2759
5322,0.0447,0.2359,0.0922,0.3163,-0.0913,0.0487,1.7307,2.3481,-0.0828,-0.4047,0.1524,0.1781,0.0435
5323,0.1774,0.9208,0.0023,0.8617,-0.1396,-0.0906,5.0248,2.1663,-0.0146,-0.0268,0.2379,-0.6343,0.0109
5324,0.5493,-0.0295,-0.0849,0.1093,-0.5844,-0.0609,2.0897,2.9594,0.1382,0.0536,-0.0732,0.0344,0.0007
5325,-0.6375,0.3853,-0.0252,0.3196,0.6456,-0.1150,4.6448,2.4924,0.0699,0.0962,0.0898,-0.2219,0.0183
5326,-0.7248,-0.7439,0.0028,-0.6292,0.8024,-0.0948,4.5036,2.3506,0.3779,-0.4023,0.0783,-0.2188,0.2424
5327,0.5683,0.3734,-0.0658,0.1682,-0.6031,-0.1594,4.8167,2.6745,0.0687,0.1566,0.1754,0.7702,-0.1271
5328,-0.2654,0.4602,0.0714,0.4725,0.1057,0.0920,4.4014,2.5624,-0.0008,-0.1542,0.0807,0.2742,0.1172
5329,0.0228,-0.5906,0.0062,-0.6519,0.0722,-0.0252,4.9203,2.5499,0.0786,-0.0961,-0.0782,0.3540,-0.0362
5330,0.1616,-0.9422,0.0892,-0.9495,0.1751,0.0355,1.7110,2.4146,0.1195,0.2314,0.0702,0.6347,-0.0137
5331,-0.9081,0.3005,-0.0416,0.4927,0.7060,-0.1020,4.7282,2.3982,-0.4715,0.2027,0.0144,-0.3818,-0.0483
5332,-0.2940,-0.1711,0.0217,-0.0518,0.3521,0.0866,4.6987,2.1948,-0.4652,0.1698,-0.0762,-0.0287,-0.2648
5333,-0.0492,-0.9820,0.0192,-0.9006,0.3630,-0.0401,4.8607,-1.1474,-0.1070,0.2094,-0.0347,-0.2628,-0.0101
5334,-0.1224,-0.4516,-0.0903,-0.4142,0.3497,-0.1507,4.6282,-0.8343,-0.0115,0.1576,-0.1337,-0.2020,0.0663
5335,-0.6613,-0.8834,-0.0928,-0.5235,0.9495,-0.0785,4.5175,-0.5626,-0.6405,-0.2910,-0.0197,-0.1863,0.1765
5336,-0.4635,0.3248,0.0032,0.4752,0.2393,0.0295,4.9953,-0.5447,-0.4095,0.2338,-0.1245,-0.1746,-0.1555
5337,0.3105,-0.7252,0.0200,-0.6836,0.0818,0.0249,4.3973,-0.3610,0.1805,0.4303,0.0098,0.3218,0.0049
5338,-0.2931,-0.5439,-0.0041,-0.4280,0.4954,0.0713,4.5416,-0.4377,0.1187,-0.0173,-0.0566,-0.6696,-0.1021
5339,-0.9159,-0.7869,0.0224,-0.2703,1.1473,-0.0119,2.6606,2.6612,0.3726,0.0321,-0.1234,0.1098,-0.0094
5340,-0.2682,-0.6205,-0.0783,-0.4287,0.5328,-0.0813,2.6805,2.5442,0.0295,-0.5305,-0.0245,0.3694,0.0812
5341,0.2768,0.2208,0.0491,0.0440,-0.3715,0.0612,2.8493,2.6163,0.1955,-0.0845,0.0736,0.0834,-0.0847
5342,-0.2441,0.5268,-0.0125,0.6099,0.0365,-0.0200,2.4436,2.7382,0.1788,0.6750,-0.1311,-0.3121,-0.0953
5343,-0.8359,0.7451,-0.0930,0.9951,0.3556,0.0067,1.3863,3.0349,0.0497,0.1758,-0.1325,0.1894,0.0847
5344,-0.5317,-0.0253,0.0223,0.2585,0.4776,-0.0614,0.8181,3.0351,-0.2066,0.5156,-0.1208,-0.4013,0.1155
5345,0.0684,0.8258,-0.0790,0.6240,-0.5355,-0.0307,4.5464,1.0043,-0.2292,0.0635,0.1039,0.3332,-0.1112
5346,-0.9071,0.1311,0.0852,0.5726,0.6216,0.0557,4.9597,3.2089,0.5211,0.1277,0.1327,0.2054,-0.0557
5347,0.6387,-0.0050,0.0860,-0.2276,-0.5509,0.0498,4.5858,0.6474,0.0942,0.3157,0.1394,0.2619,-0.0559
5348,-0.0285,0.1464,0.0324,0.1795,-0.0861,0.0602,4.3992,0.7337,-0.5761,0.5719,0.0772,-0.0928,0.0335
5349,-0.2861,0.8184,-0.0560,0.8344,-0.1170,-0.0014,4.3859,1.4539,-0.1085,0.3471,0.1203,-0.3432,-0.0965
5350,-0.3838,-0.6846,0.0826,-0.4859,0.5617,0.0926,5.0145,3.0289,-0.4216,0.1838,-0.1169,0.1454,-0.2022
5351,0.5584,-0.0405,-0.0725,-0.1834,-0.5866,-0.0591,4.8742,1.4552,-0.3148,0.1640,0.0790,0.6990,0.0356
5352,-0.2913,-0.4078,0.0109,-0.2211,0.4164,-0.0031,4.6151,0.6177,0.0417,0.3351,0.0303,-0.5274,0.0135
5353,0.9915,0.5580,-0.0920,0.1348,-1.1373,-0.0173,4.6025,1.6640,0.6802,0.6696,-0.0408,-0.6402,-0.1056
5354,-0.2609,0.0528,0.0684,0.0565,0.1806,0.1194,4.6299,1.4975,0.0766,0.1297,0.1537,-0.1692,0.2366
5355,0.7535,0.7882,0.0315,0.4878,-0.9848,0.1018,3.8472,1.5764,-0.1398,-0.1108,-0.0136,-0.1624,0.0523
5356,0.5695,0.4939,0.0093,0.4768,-0.6129,-0.0402,3.3533,1.8294,0.0153,0.5254,0.0464,0.0526,0.1748
5357,-0.8486,0.9135,0.0871,1.1512,0.6441,0.0710,2.4481,1.3130,-0.0117,0.6296,-0.0079,-0.1889,0.0115
5358,-0.1910,-0.6659,0.0997,-0.7311,0.3132,0.1366,3.1922,1.2945,-0.0720,0.4216,0.0107,-0.4882,0.0705
5359,-0.9336,-0.3157,-0.0611,-0.3037,0.9768,-0.0603,3.9078,1.0020,0.5026,0.4515,-0.0482,-0.5282,0.0363
5360,0.2216,-0.3603,-0.0151,-0.3489,-0.1973,-0.0708,4.1011,1.1620,0.1638,-0.1933,-0.0928,0.1743,0.0715
5361,-0.9059,0.5458,0.0631,0.6732,0.7861,0.1569,3.9252,0.8828,0.1661,-0.1455,0.0848,-0.1817,0.1551
5362,0.9259,-0.2735,0.0422,-0.3240,-0.9545,0.1206,3.6373,0.9712,0.1624,0.5991,0.2468,-0.1817,0.0840
5363,-0.7378,0.9823,-0.0041,0.8523,0.8825,-0.0600,3.4976,0.6016,0.0559,-0.3590,0.1437,0.2404,-0.1676
5364,-0.2506,0.4050,-0.0968,0.3528,0.3492,-0.0093,3.4682,0.5663,0.3099,-0.1683,0.0773,-0.1464,-0.0790
5365,0.7331,-0.5200,-0.0043,-0.5163,-0.7482,-0.0599,3.3680,0.8188,0.3730,0.2393,0.0752,0.0849,0.0917
5366,-0.1350,0.4346,-0.0239,0.4630,0.0662,-0.0125,2.9831,0.7435,-0.3485,-0.6566,0.1129,0.1730,0.1693
5367,0.5904,-0.5786,0.0430,-0.5946,-0.5385,0.0653,3.1233,1.0173,-0.5228,0.0270,-0.0914,-0.0158,-0.0334
5368,-0.3274,0.4783,-0.0743,0.4734,0.3063,0.0182,3.0588,0.8254,-0.2885,-0.3761,-0.2110,-0.0763,0.1908
5369,0.4725,0.7970,0.0501,0.7550,-0.3061,-0.0252,2.1889,0.6614,-0.0533,0.3778,0.0483,-0.7145,-0.1531
5370,0.0112,-0.2854,-0.0910,-0.2930,-0.0994,-0.0088,2.3552,0.7771,-0.0657,-0.0742,0.0696,0.2665,-0.1263
5371,-0.0265,-0.9934,0.0476,-1.0057,0.0217,0.1366,3.1217,0.8914,0.0180,-0.0263,-0.0234,-0.0491,-0.0037
5372,0.5665,-0.7578,-0.0184,-0.6000,-0.7103,0.0339,3.5610,1.1529,0.3071,-0.3545,-0.0670,-0.5238,0.0169
5373,0.0940,-0.5291,0.0224,-0.5423,-0.2230,0.0911,4.0331,0.9809,-0.0313,-0.2686,-0.0335,0.5355,0.0101
5374,-0.3021,0.2229,-0.0005,0.1291,0.4102,0.0630,4.0360,0.9156,-0.4637,-0.0862,-0.0108,0.1588,-0.1449
5375,0.1326,0.5124,-0.0582,0.5634,0.1876,-0.1058,3.5072,0.9147,0.2274,0.0488,0.0672,0.1849,-0.0705
5376,-0.2222,0.4395,0.0386,0.3666,0.3868,-0.0550,3.3870,0.8711,-0.5016,-0.2232,-0.0196,-0.2831,-0.1503
5377,0.2455,0.4765,0.0313,0.5046,-0.0720,-0.0220,2.9269,0.7059,-0.0663,0.0097,0.1117,0.1652,-0.2414
5378,0.7035,0.8082,-0.0813,0.9050,-0.6032,-0.1599,1.7970,0.8496,-0.2969,-0.9336,-0.1497,-0.1987,-0.0337
5379,-0.0233,-0.3244,0.0524,-0.2631,-0.0561,0.0291,1.8847,0.9905,-0.0435,0.1098,0.1511,0.0642,-0.1516
5380,0.8854,-0.7130,-0.0812,-0.6254,-1.0226,-0.1282,2.2679,1.7193,0.2640,0.1903,-0.0537,-0.1669,-0.0122
5381,0.9839,0.4694,0.0771,0.4535,-1.0727,0.0650,2.2658,2.1801,-0.3509,-0.3932,0.0330,0.0253,-0.0040
5382,-0.3034,0.1563,-0.0297,0.2453,0.3213,-0.0968,1.7607,2.2051,0.2542,0.3089,0.0574,0.0920,-0.0122
5383,-0.5119,-0.4584,-0.0056,-0.3515,0.5096,0.0727,1.9435,1.7809,0.2371,-0.3631,-0.0314,0.3438,0.0030
