Step,u_k_x,u_k_y,u_k_theta,relative_X,relative_Y,relative_Theta,Obs_dist,Obs_tetha,Covariance_X,Covariance_Y,Covariance_Theta,Covariance_dis,Covariance_angle
185,0.9682,0.5939,0.0587,-0.7989,-0.3549,0.0233,3.2659,-0.7899,-0.1509,0.0418,-0.0031,-0.2680,0.1421
186,-0.3682,-0.4747,0.0276,-0.0712,0.6730,0.1388,3.1842,-0.8173,-0.2889,-0.2678,-0.1645,-0.6034,-0.0130
187,0.4061,-0.5410,-0.0150,-0.8079,1.1863,0.0178,1.4562,-1.2360,0.2980,0.0246,-0.1429,0.1379,-0.1594
188,0.1103,0.2069,-0.0106,-0.0890,-0.0584,0.0226,0.7655,-1.3130,-0.1543,-0.3300,-0.1046,0.2496,-0.0114
189,0.1816,0.3774,0.0830,-0.2262,-0.0939,0.1240,1.3519,-1.4216,-0.0507,0.6560,-0.0131,-0.4215,0.2265
190,-0.8887,-0.1769,-0.0923,0.9893,-0.0314,-0.0985,2.4962,-0.6429,0.1093,-0.0671,-0.1321,0.5755,-0.0326
191,0.8679,0.6003,-0.0576,-1.1662,-0.2025,0.0167,2.0789,-1.2568,-0.0151,-0.2053,0.0770,-0.2205,0.1096
192,-0.5525,-0.7435,-0.0793,0.5061,0.1709,-0.0429,2.0605,-0.9706,-0.1571,-0.2587,-0.1689,-0.0167,-0.0728
193,0.9958,-0.5758,-0.0803,-1.1124,1.1939,-0.1115,0.9662,-1.9933,-0.0599,0.0258,-0.0823,-0.4156,-0.0684
194,-0.9721,0.6565,0.0128,1.0271,-1.4188,0.1117,2.0406,-1.2015,-0.0272,-0.3493,0.0277,0.0953,-0.0287
195,-0.8119,-0.0106,-0.0053,0.8849,-0.2441,0.0748,2.5789,-0.9314,0.1192,0.2017,-0.0713,-0.4477,0.0287
196,0.0328,-0.5486,-0.0885,-0.0472,-0.0601,-0.0017,2.0676,-0.8137,0.4506,0.3278,0.0237,-0.4813,-0.1910
197,0.6987,0.4326,-0.0699,-0.9744,0.3079,0.0101,2.3803,-1.1679,-0.2704,-0.3701,-0.0563,0.0789,-0.0380
198,0.7670,-0.7256,-0.0114,-0.6985,1.2182,0.0952,0.4972,-2.2292,0.0191,0.0553,0.0310,0.1059,0.1095
199,-0.1198,0.4472,0.0813,-0.9914,-0.8630,0.0883,2.1128,-2.4132,0.1219,0.0450,-0.0390,-0.3393,0.2267
200,0.5559,0.5924,0.0153,-0.1462,-0.8195,0.0958,3.3069,4.0574,-0.2355,0.2810,-0.0228,0.1217,-0.0173
201,0.3594,0.3153,0.0627,-0.3746,-0.4744,0.0731,3.4242,4.1511,-0.6621,0.1895,0.0019,-0.0165,0.0103
202,-0.9065,0.7528,-0.0911,1.1579,-0.7761,-0.0073,3.8569,4.3046,-0.2287,0.1473,0.1662,0.6451,-0.0524
203,-0.6461,0.7711,0.0130,0.1397,-0.6786,0.0459,4.1041,4.3274,-0.0507,0.2518,-0.0856,0.6556,0.0951
204,0.8516,-0.9271,-0.0654,-1.3682,0.5445,-0.1324,4.3353,4.1682,0.4545,-0.1396,0.0113,0.0854,-0.1270
205,-0.0454,-0.8323,-0.0959,0.0823,0.6132,-0.2374,3.9721,-2.1117,-0.2649,0.0851,-0.1053,0.3640,-0.1043
206,-0.6619,0.6566,0.0140,0.4364,-1.0981,0.0831,4.8031,-1.8832,0.0595,0.4257,-0.0081,-0.0813,-0.0122
207,-0.7258,-0.3041,0.0323,0.8686,0.2327,0.0481,3.8609,-1.4788,0.0856,-0.1509,-0.0945,-0.0010,0.2238
208,0.2292,0.0674,-0.0954,-0.5874,0.6850,-0.0615,3.8425,-1.7558,-0.1842,0.1761,0.0245,0.2025,0.0844
209,-0.2474,0.6568,-0.0865,-0.1010,-0.3255,-0.1226,4.1781,-1.6979,-0.1314,0.0118,0.0190,0.2208,-0.0152
210,0.0701,-0.4872,0.0277,0.2511,0.0357,-0.1415,3.6935,-1.6817,-0.7166,0.2640,-0.0600,0.0073,0.0864
211,-0.6975,0.4262,-0.0902,0.8633,-0.6869,-0.1613,4.6689,-1.0972,0.0479,0.3269,0.0551,-0.3499,0.0211
212,0.2733,0.0394,-0.0309,-0.4856,0.3002,-0.0178,3.7147,-1.2277,0.2927,-0.3604,-0.0424,-0.4300,-0.0234
213,0.8700,-0.8027,-0.0889,-0.1321,1.2754,0.1155,3.1911,-1.2777,-0.1768,-0.4059,-0.2231,-0.2480,0.0397
214,0.4991,-0.9526,-0.0733,0.5957,1.4747,0.0767,1.3952,-1.5380,-0.1432,0.4232,-0.1259,0.2455,0.1240
215,0.5427,0.2199,-0.0217,-0.5931,-0.4335,0.0174,2.0844,-1.7210,0.1131,-0.3017,0.1719,0.0577,-0.0842
216,-0.3192,-0.9356,0.0253,0.1299,0.3854,0.0809,2.1168,-1.8595,-0.1875,-0.2134,0.0937,0.1013,0.0975
217,-0.1774,0.3450,-0.0237,-0.0865,-0.6337,-0.0765,2.0917,-1.6043,-0.1302,0.1614,0.1963,-0.3321,0.0631
218,-0.0080,0.6528,0.0151,-0.1226,-0.5314,0.2350,3.0622,-1.8245,-0.1136,-0.1107,-0.1604,0.3013,-0.1297
219,0.6897,0.1139,-0.0304,-0.7095,0.4141,0.0181,3.3755,-2.0410,-0.1065,-0.0055,-0.0533,-0.5847,-0.0071
220,0.5394,-0.0820,-0.0167,-0.5998,0.1599,-0.1870,2.9653,-2.1068,-0.0361,0.3751,-0.0056,-0.3561,-0.0283
221,-0.8310,0.8399,0.0178,0.9411,-0.8158,-0.0853,3.5521,-1.4812,0.4084,0.5390,-0.0694,0.1124,-0.0731
222,-0.3953,0.2427,-0.0578,0.0858,-0.2222,-0.0513,2.8337,-1.2962,-0.6130,0.1955,0.0595,0.4107,-0.1295
223,-0.4394,-0.3353,-0.0619,0.3859,0.2671,-0.1352,3.0337,-1.2717,-0.0480,0.0603,-0.1406,-0.5523,-0.1421
224,0.3557,0.1987,-0.0690,-0.0001,0.1295,-0.0759,3.2640,-1.2858,0.1412,-0.1196,-0.0140,-0.0067,-0.0775
225,0.1203,-0.6857,-0.0092,0.1296,0.9437,-0.1291,1.7557,-1.2023,-0.0519,-0.4140,-0.0518,0.2936,0.0414
226,-0.6628,0.6696,-0.0206,0.6146,-1.2078,-0.0637,3.2408,-0.7194,-0.8022,-0.1573,-0.0833,-0.0236,-0.1223
227,0.9621,-0.3358,-0.0490,-0.4210,1.1231,0.0111,1.5318,-1.1060,-0.1568,0.2825,0.1345,-0.3941,-0.0160
228,-0.0445,0.3310,-0.0721,-0.2026,-0.4273,-0.1098,2.1995,-1.0132,-0.0960,-0.2602,-0.0956,0.1232,-0.0114
229,-0.0217,-0.0265,-0.0741,-0.2660,0.1579,-0.0243,2.1900,-1.0771,-0.4137,0.0033,0.0517,-0.4429,-0.0628
230,0.5756,-0.9554,-0.0146,0.6258,0.8099,0.1479,1.6407,-0.9891,0.6882,0.3144,0.0573,-0.7907,0.0187
231,0.2494,0.7818,0.0098,-0.9705,-0.6429,0.0989,2.4002,-1.5600,0.1933,0.1244,-0.0031,-0.0538,0.0626
232,0.8286,-0.2270,-0.0159,-0.6325,0.6682,-0.2075,2.6566,-1.7496,0.8631,0.2378,0.0545,-0.1645,0.0877
233,-0.8226,0.5358,-0.0905,-0.0940,-0.7560,-0.0214,2.8685,-1.3506,-0.2012,-0.2844,-0.0100,0.0925,0.0160
234,0.8205,-0.4367,0.0117,0.1462,1.1162,0.0017,1.8406,-1.7750,0.0929,-0.0408,0.0173,-0.1328,-0.1043
235,-0.4263,0.5525,0.0432,0.2483,-0.8318,-0.1093,2.7738,-1.1243,-0.0356,-0.1896,-0.0966,-0.2129,-0.0489
236,-0.8743,-0.5223,-0.0896,1.0437,-1.1300,-0.1800,2.6085,-0.6586,-0.0604,0.1027,-0.1795,-0.3928,0.0396
237,0.7124,0.4091,-0.0087,-0.8013,0.5223,-0.1035,2.2150,-0.7544,0.3898,-0.2376,0.0702,0.8545,0.0448
238,-0.1422,0.9381,0.0357,-1.0960,-0.5949,0.0832,3.7141,-1.0063,-0.0776,0.0505,-0.0234,0.3270,0.0309
239,0.5428,0.4712,-0.0338,-0.3751,0.4129,-0.2514,3.9165,-0.8754,-0.1019,-0.2185,0.0048,0.0551,0.0328
240,-0.5465,0.5934,0.0954,-0.5710,-0.7828,-0.0381,4.5535,-0.9927,-0.0397,-0.3730,-0.0479,-0.2612,0.1466
241,-0.5725,-0.8263,0.0564,0.5842,0.0880,0.1573,4.6068,-1.0962,-0.2867,-0.4692,-0.0512,0.4081,-0.0287
242,0.9847,0.8971,-0.0787,-0.7159,0.6580,-0.0681,4.6650,-1.2224,0.0984,-0.0992,0.0230,-0.2676,-0.0345
243,-0.2903,0.0669,0.0526,-0.6059,-0.5175,0.0708,3.4953,-1.1623,-0.3315,-0.4228,-0.1486,-0.5909,-0.0595
244,0.3794,-0.7626,-0.0705,0.9989,0.6914,-0.0616,4.2032,-0.9510,0.5812,-0.0170,0.0602,-0.1579,-0.0561
245,-0.1243,0.1351,0.0528,-0.1829,-0.3372,-0.0662,3.9742,-1.0067,0.0214,0.2214,0.0246,-0.5419,0.1292
246,0.5163,0.2990,-0.0943,0.0122,1.0630,-0.0244,4.0294,-1.2403,-0.1762,0.0147,-0.1991,0.0724,0.1384
247,0.7832,0.8133,-0.0495,-0.9627,0.5957,-0.1757,4.3896,-1.1267,-0.1174,0.1991,-0.0201,-0.2575,-0.0713
248,0.6205,-0.9417,-0.0438,1.7546,0.9313,-0.0219,2.5269,-1.2481,-0.1072,0.0886,-0.1097,-0.2861,-0.0958
249,0.6778,0.0930,-0.0917,-0.1922,0.9094,-0.0369,3.4405,-1.6314,0.2408,0.1195,0.0065,-0.1814,-0.1320
250,0.8301,-0.6790,0.0852,0.7733,0.3100,0.2073,2.2300,-2.1001,0.1750,-0.3096,0.1036,1.1550,0.0149
251,0.6251,-0.9070,-0.0352,1.3503,0.4638,0.0334,1.5621,-2.8070,-0.3233,0.0893,-0.0079,0.3218,0.0491
252,-0.7617,-0.8189,-0.0806,0.5544,-0.6347,-0.1450,0.3304,-2.7922,0.7884,-0.5460,0.2353,-0.2081,-0.0933
253,0.5565,0.9096,-0.0026,-0.7972,0.9313,0.1397,1.5431,-2.6210,0.6049,-0.4061,0.0352,-0.1035,0.1217
254,0.0622,0.5534,-0.0295,-0.4511,0.0521,-0.0250,1.7722,-2.6011,0.4422,0.5013,0.1163,-0.0303,-0.0115
255,0.0532,-0.0164,-0.0413,0.3855,0.2684,0.0468,3.0003,-3.0170,0.0137,-0.0118,-0.0335,0.2756,0.0911
256,-0.4479,-0.9874,-0.0792,1.1414,-0.5338,-0.0272,1.1574,-3.2608,-0.0908,0.0918,0.0585,0.0723,0.0430
257,-0.8988,-0.2499,-0.0684,0.2464,-0.8508,-0.0903,0.6955,-3.3896,-0.3499,-0.3583,0.1768,0.1374,-0.0204
258,0.5413,0.7655,0.0483,-1.4133,0.0043,0.0868,1.2515,-2.2817,-0.0942,0.5971,0.0169,0.3092,0.2202
259,0.3603,0.4199,0.0152,-0.5130,0.6163,-0.2625,2.4790,-2.1827,0.0668,-0.1548,-0.1117,0.0240,0.1090
260,-0.5422,-0.9179,-0.0392,1.5970,-0.8382,-0.0577,1.4085,-2.8478,0.4612,-0.2930,0.0810,0.1745,0.0420
261,-0.7153,0.4532,-0.0570,0.1780,-0.8536,0.0009,0.0414,1.1627,0.0727,0.2279,0.1652,-0.2456,-0.0598
262,-0.9461,-0.3985,-0.0909,0.1023,-1.0624,-0.0562,1.4987,0.4718,0.0702,-0.2537,0.1430,-0.0829,-0.2594
263,-0.5680,0.5160,0.0496,-0.9451,-0.8616,0.1675,2.3147,-0.1792,0.3289,-0.4290,0.0057,0.0757,-0.0009
264,-0.5868,-0.2790,-0.0515,0.5144,-1.0145,0.0521,3.1151,-0.3033,-0.1428,-0.2533,0.1123,-0.0351,-0.1464
265,-0.9903,-0.8431,-0.0789,0.4571,-0.9172,-0.0483,4.2326,0.2655,-0.0496,-0.1973,-0.0847,-0.8822,0.0938
266,-0.7977,-0.3189,-0.0571,-0.0653,-0.8651,-0.0889,4.6329,0.5301,0.3637,-0.0258,-0.1782,0.3349,-0.0439
267,0.3551,0.0660,-0.0958,-0.1993,0.3232,-0.2684,4.1107,0.5932,-0.1245,-0.0252,0.0018,-0.1730,-0.0020
268,-0.7506,-0.4461,0.0365,0.1859,-1.0908,-0.0215,3.3968,-2.6181,0.0694,0.1412,-0.0496,-0.0526,0.0087
269,-0.4253,-0.5415,-0.0895,0.7136,-0.4910,-0.0907,3.0331,-2.8352,0.0177,-0.1073,-0.0399,0.2633,0.0470
270,-0.0055,-0.0236,0.0499,-0.2470,-0.4761,0.1699,2.4827,-2.8033,-0.0395,0.2830,-0.0487,0.3277,-0.1199
271,0.9855,0.2547,-0.0945,0.1141,1.5357,-0.2627,3.8218,-2.4581,0.0182,-0.5649,0.0663,0.0848,0.0334
272,-0.8953,0.5291,-0.0008,-0.9525,-0.1970,0.0808,4.9185,0.8149,-0.0375,-0.4865,0.1678,0.2117,-0.1252
273,0.3650,-0.6385,-0.0917,0.4104,-0.3678,-0.0874,2.3822,-2.4075,-0.0873,-0.4576,0.1247,-0.3738,-0.0249
274,0.9321,0.9598,-0.0181,0.0174,0.9569,0.1261,4.9331,0.7844,0.2581,-0.1873,-0.0032,0.1970,-0.0743
275,-0.2330,0.6462,-0.0335,-0.5390,0.3990,0.0210,4.7136,0.5758,-0.2936,-0.3224,0.0599,-0.1275,-0.1293
276,0.5074,0.0036,0.0871,0.4494,-0.1806,0.0772,4.4104,0.7229,0.1447,-0.3255,0.0100,0.6432,-0.2362
277,0.2731,-0.8909,0.0577,0.8085,-0.2971,0.0711,5.0507,0.6691,-0.2055,0.1440,-0.0227,-0.2276,-0.1872
278,0.6605,-0.0004,-0.0094,0.3935,0.8123,-0.0399,4.0632,0.7108,-0.0059,-0.1943,-0.0082,0.0370,0.1552
279,-0.3285,0.0735,-0.0019,-0.5768,-0.8412,0.0087,4.4599,0.4740,-0.5945,-0.2832,0.0939,0.1685,-0.0221
280,0.7511,-0.2710,-0.0689,0.1796,0.6581,-0.0935,4.7746,0.7100,0.2258,0.0437,0.0436,-0.2482,-0.1179
281,-0.0928,0.9239,0.0733,-0.7939,0.3437,-0.0276,3.8593,0.6117,-0.0504,0.2274,0.0431,-0.0466,-0.1015
282,0.8295,-0.7681,0.0940,1.1189,0.4707,-0.0410,3.2945,0.9715,-0.1064,-0.4214,-0.0587,0.4653,0.0792
283,0.1345,-0.8196,0.0117,0.8614,-0.8738,0.0451,4.4399,1.1873,-0.1906,0.1269,-0.0404,-0.2230,0.0632
284,-0.8694,-0.0070,-0.0373,-0.0819,-0.5845,-0.0521,4.5722,-2.9784,0.4453,0.2187,0.1079,-0.1189,0.0944
285,0.5499,0.7442,0.0338,-0.3812,0.4395,0.0250,4.3672,1.1484,0.2815,-0.6029,0.0884,0.4609,0.0550
286,0.6905,0.2986,-0.0347,0.3994,1.0299,-0.1193,4.2870,1.1151,0.2647,0.0018,0.0013,-0.2423,0.0101
287,-0.9797,0.0588,0.0936,-0.6621,-0.9298,0.0417,4.6309,1.1542,-0.4391,-0.0815,0.0090,-0.0503,-0.0987
288,-0.7502,-0.1006,-0.0894,-0.6079,-0.4868,-0.1418,4.8200,1.1917,-0.4626,0.5394,0.1172,-0.6057,0.1102
289,0.5510,0.0900,0.0284,0.4127,0.3615,0.2568,4.8738,1.0633,-0.1221,0.4607,0.0918,0.2906,0.0633
290,0.8966,-0.4280,0.0093,0.4209,-0.1099,-0.0444,5.2124,1.1294,0.1437,-0.4111,0.1124,-0.0025,0.0101
291,-0.5482,0.8771,0.0462,-1.3999,0.1204,-0.0097,4.5235,0.7851,-0.5450,-0.1872,-0.0825,-0.0429,-0.0750
292,0.5616,-0.6487,0.0238,0.5455,0.1341,0.2386,4.0180,0.6700,0.0696,-0.0043,-0.0389,0.5434,-0.0457
293,-0.8550,-0.0818,-0.0538,-0.0602,-0.8297,-0.1397,3.9169,-2.8399,0.3558,-0.3944,-0.1184,0.3711,-0.1397
294,-0.9611,0.2210,-0.0651,-0.2309,-0.3193,0.0560,3.6084,-2.5750,0.4045,-0.0672,0.2006,-0.0233,0.0014
295,0.2687,-0.9196,0.0485,1.3631,0.1663,0.0171,3.5681,-3.0105,-0.1716,0.1851,0.0321,0.0150,0.3162
296,-0.3145,0.7284,-0.0364,-1.0993,0.1198,-0.0785,4.1067,-2.6175,-0.2848,0.4967,-0.0119,-0.3372,0.2728
297,0.5889,0.3611,0.0882,0.0444,1.0133,0.0892,4.4834,0.6403,0.4928,0.0603,-0.0585,0.0807,0.1370
298,0.4942,-0.5970,0.0780,0.7139,0.3252,0.1006,3.6307,0.9272,-0.1125,0.8527,-0.2504,-0.0075,-0.0896
299,0.2642,0.0146,-0.0370,0.0929,-0.1921,-0.0319,4.3856,0.8097,-0.1010,0.0628,-0.0066,-0.3161,0.0148
300,0.2401,0.9127,0.0908,-0.6576,0.5801,0.0192,4.0117,0.8569,-0.4072,-0.2760,0.0221,-0.2573,0.0280
301,0.5713,0.5583,-0.0494,0.1887,0.9183,0.0003,2.7555,0.6806,0.4089,0.5500,-0.0276,0.5892,0.1648
302,-0.6140,-0.4453,-0.0219,0.1419,0.1316,-0.0010,2.3664,0.8263,0.7961,0.0742,0.0868,0.4654,-0.1056
303,-0.7819,0.8763,-0.0598,-0.3160,-0.3638,-0.2004,2.5358,1.0605,0.2713,-0.1924,-0.1663,0.0911,-0.3381
304,-0.1146,0.4706,0.0950,-0.2273,-0.2590,0.2920,2.8391,0.5787,-0.1316,-0.2942,-0.0685,-0.1023,-0.1628
305,0.7747,0.0338,0.0342,0.5004,0.3148,-0.0985,2.2418,0.6983,0.6548,-0.6124,0.0479,0.2883,-0.1467
306,-0.9016,0.4539,-0.0001,-1.2173,-0.0776,-0.0067,2.6508,0.4454,0.0498,0.5470,-0.0655,0.1238,-0.0823
307,-0.1538,0.4020,-0.0935,-0.5479,0.1860,-0.0663,2.6649,0.2172,-0.0802,-0.2875,0.1317,-0.0949,-0.0731
308,0.8401,-0.8559,0.0694,1.0269,0.5589,0.0814,1.6658,0.6693,0.1514,-0.5239,-0.0883,-0.1311,0.1030
309,-0.1480,-0.7650,0.0138,0.3460,-0.6237,-0.2095,2.8809,0.9241,0.3530,0.0821,-0.0267,0.1198,-0.1048
310,-0.2924,-0.0007,0.0260,-0.5396,-0.6611,0.0980,2.9245,0.5394,-0.1382,0.1011,-0.0671,0.1439,0.0482
311,0.5101,-0.8610,-0.0227,0.8797,-0.0188,-0.0353,3.6231,0.9615,0.0926,0.2991,0.0602,-0.2439,0.1426
312,0.4595,-0.1898,0.0117,0.5676,0.8446,-0.0328,2.9747,1.2966,-0.2468,-0.6742,-0.2531,0.6338,-0.0138
313,-0.0388,0.3995,0.0863,-0.3412,-0.0305,-0.0203,2.7895,1.0643,-0.0166,-0.0779,-0.0740,0.3147,-0.0526
314,-0.3724,0.7473,-0.0229,-1.0393,-0.0876,0.0138,2.4051,0.8786,-0.2181,-0.1289,-0.0176,0.4124,-0.0112
315,0.0672,0.4569,0.0326,-0.0974,0.0188,0.0326,2.6253,0.6484,0.0248,-0.2449,0.0348,-0.3155,-0.0786
316,0.5558,-0.0401,0.0896,0.1292,0.2866,0.3332,2.5532,0.2776,-0.1809,0.2653,-0.1393,0.0887,0.0608
317,-0.7127,0.8757,0.0827,-1.2926,-0.3290,-0.0390,2.8453,-0.0786,-0.3921,0.2944,0.0990,-0.1893,-0.0175
318,0.0349,-0.6408,-0.0421,0.3542,-0.2018,0.0878,2.4500,0.0514,-0.3475,-0.1955,-0.0264,-0.0965,0.1589
319,0.3428,0.6423,-0.0213,-0.3872,0.2196,-0.0802,2.5264,-0.1506,0.4168,0.2200,0.0340,-0.1239,-0.0037
320,-0.0536,0.5556,0.0145,-0.4365,0.2590,-0.0449,2.4792,-0.0783,0.6747,0.0046,-0.1170,0.0653,-0.1911
321,-0.6885,0.8055,-0.0101,-0.6006,-0.3724,-0.0076,3.3220,-0.4621,-0.0124,0.2556,0.0982,-0.4300,0.0568
322,0.6497,-0.7733,0.0057,0.9444,0.2486,-0.1020,2.7715,0.0520,-0.0026,-0.0783,-0.0005,-0.1135,0.0009
323,-0.8198,0.8182,0.0885,-0.8624,-0.2599,-0.1626,3.0861,-0.0698,0.5756,-0.1559,-0.0043,0.3232,-0.0503
324,-0.7160,-0.0200,0.0356,-0.7002,-0.7532,-0.0378,4.5601,-0.1790,-0.9051,0.0906,-0.0738,-0.3149,0.0789
325,0.5333,-0.6596,0.0405,-0.0812,0.1652,-0.1226,4.2076,0.1590,0.0197,0.4142,-0.0405,-0.4562,-0.2267
326,-0.8829,-0.2416,-0.0073,-0.8291,-1.1321,0.0230,4.1316,0.1382,0.5635,0.3078,0.0347,-0.3561,-0.0745
327,-0.4328,0.2847,0.0570,-0.2409,-0.6600,0.1283,4.8391,-3.7372,-0.3863,-0.3627,0.0644,0.4226,0.1042
328,0.3146,0.9333,0.0617,-0.6938,0.8464,0.0645,5.1157,-3.5132,0.5473,-0.1157,0.0278,0.3440,0.0250
329,0.9398,-0.1493,0.0352,1.1696,0.3145,0.0225,3.8067,0.0096,0.4177,0.3180,-0.1375,-0.4950,0.1308
330,0.7763,0.7569,0.0955,0.3356,1.3128,0.2656,3.8749,-0.6438,0.2873,0.5134,0.0172,0.0793,0.0062
331,0.5795,0.0261,0.0773,-0.2031,0.5986,0.1132,3.8945,-0.8466,-0.4990,-0.6345,-0.0931,0.1586,-0.0293
332,0.2818,-0.0881,-0.0920,-0.6419,0.6888,-0.1206,4.2213,-1.0322,0.2373,0.3462,-0.0658,0.0329,-0.0885
333,-0.0077,-0.9760,-0.0479,1.0034,0.2283,0.0111,3.1911,-1.0252,-0.0461,0.5624,-0.1053,-0.0935,0.0918
334,0.3241,0.9599,0.0108,-1.2521,0.4370,-0.0888,4.1834,-1.2027,0.0432,-0.6315,-0.0044,-0.1511,0.0924
335,-0.1830,-0.1149,-0.0516,-0.2055,-0.3870,-0.0632,4.3964,-1.0743,0.2425,-0.2815,-0.0466,0.6083,-0.0242
336,0.8762,0.8558,-0.0206,-0.0686,1.3029,0.0595,4.4224,-1.4354,0.0055,-0.0790,-0.0280,0.5991,0.1169
337,-0.8138,0.9658,0.0629,-1.0117,-0.6277,0.0786,2.7795,-1.4715,-0.7859,0.1583,0.1140,-0.1147,0.1013
338,0.3845,0.3875,-0.0516,-0.2423,0.2573,0.0232,3.9956,-1.5677,-0.6635,-0.2685,-0.1386,0.1532,0.0077
339,0.6186,0.8159,0.0183,-0.3957,0.3713,0.1323,3.9078,-1.7523,0.0907,-0.8889,0.1058,0.2123,0.0228
340,0.4856,0.6292,0.0508,-0.5971,0.4304,0.0407,5.2202,-1.8024,0.5596,0.1090,0.0822,-0.0488,-0.1040
341,0.8359,0.7403,0.0838,-0.2473,1.0390,-0.0034,4.1688,-4.0146,0.2183,-0.3964,0.2459,0.0611,0.0273
342,0.6524,0.0033,0.0282,-0.4533,0.6683,0.0768,3.9707,-4.0598,0.0909,-0.4568,0.1105,0.3273,0.1615
343,0.3123,0.6815,-0.0721,-1.0360,-0.1982,0.1591,3.6590,-3.7039,0.5769,-0.3893,0.0073,0.4067,0.1105
344,0.8728,0.8447,0.0866,-0.9728,0.1226,0.2393,3.2990,-3.7599,-0.0135,-0.0746,-0.0021,0.1663,0.0402
345,0.3141,0.8298,-0.0020,-1.0871,0.0303,-0.0717,3.2359,-3.3477,0.2623,-0.2870,-0.0856,0.1614,0.0292
346,-0.9339,0.2287,0.0917,-0.3888,-0.4749,0.0495,3.0693,-3.3015,-0.1442,-0.0280,-0.0685,0.3589,-0.1654
347,0.9664,-0.8768,0.0261,-0.0514,0.9785,0.0172,3.2458,-3.2336,0.0948,0.4550,0.1016,-0.1896,0.0529
348,0.6344,0.3861,0.0537,-0.7863,0.4940,0.1162,3.8170,-3.3697,-0.2254,-0.0765,0.1262,-0.3524,-0.0847
349,-0.3809,-0.4179,-0.0653,1.0240,-0.0639,-0.1576,4.1029,-3.5277,0.1619,-0.1831,0.0730,0.0738,-0.0561
350,-0.3151,-0.5939,0.0479,0.8685,-0.0359,0.0889,4.0198,-3.7778,0.0231,0.7999,-0.1271,-0.1198,0.0934
351,-0.3890,-0.0731,-0.0986,0.2602,0.1101,-0.2168,4.2809,-3.6117,0.2466,0.6463,0.1104,0.2314,0.0152
352,0.8958,0.2049,0.0319,-0.2468,0.7393,0.0478,4.7200,-0.8054,0.2768,-0.3161,0.0223,-0.0483,0.1503
353,0.0515,-0.5142,0.0271,0.4259,0.2555,0.0452,3.9467,-0.7774,-0.0036,-0.3298,-0.1461,-0.0568,0.2028
354,-0.8272,0.7061,0.0608,-0.2898,-0.7901,0.0901,3.7242,-3.5497,-0.3890,-0.3410,0.0850,-0.0687,0.0761
355,0.7264,-0.8118,0.0246,-0.2332,1.4798,0.2007,3.5449,-1.1251,0.2414,0.1947,0.0553,0.3848,0.0058
356,0.0331,0.2016,-0.0357,-0.3085,-0.5519,0.0369,4.0806,-1.1291,-0.1674,0.0805,0.0515,0.1914,-0.1066
357,0.7508,0.5689,-0.0212,-0.5897,0.0498,0.0616,4.9697,-1.2003,0.0629,-0.5604,-0.0607,0.4426,-0.0630
358,-0.9333,0.2023,-0.0636,0.5749,-1.1289,-0.1079,3.4821,-3.8658,-0.4464,-0.3495,-0.0443,-0.0933,-0.0720
359,-0.4645,0.3061,0.0435,-0.3668,-0.8568,0.1890,3.2063,-3.9011,0.0906,-0.3259,0.0704,-0.1148,-0.0612
360,0.7866,-0.1605,0.0388,-0.5653,1.3051,0.0081,4.4163,-3.6858,-0.0230,-0.0977,-0.0257,-0.4074,-0.2153
361,-0.2542,0.5336,0.0160,-0.6570,-0.6748,0.0322,3.8216,-3.7070,0.0685,-0.0633,-0.1183,0.2826,-0.1362
362,0.2003,-0.4187,-0.0626,0.1111,1.0440,-0.1540,5.1447,-3.6214,0.1384,-0.5886,-0.0047,-0.1812,-0.0555
363,0.8989,-0.5850,0.0384,-0.2189,0.8452,-0.0533,4.5444,-1.3779,0.1817,0.4219,-0.1909,0.2850,0.0093
364,-0.7979,0.3017,-0.0215,0.6083,-0.4780,0.1427,4.6939,-1.4825,0.3007,0.0922,-0.0818,-0.0167,0.0352
365,-0.9145,-0.5846,-0.0666,0.9186,-0.3423,-0.1293,4.6814,-1.1944,-0.5294,-0.3073,-0.0512,0.1195,0.0163
366,0.1141,0.2066,0.0950,-0.3103,-0.7386,0.2315,4.0274,-3.9433,0.2448,0.1811,0.0382,0.7677,-0.0352
367,-0.3949,-0.0003,-0.0811,0.2945,-0.4328,0.0206,3.2150,-4.1143,0.1357,0.3177,0.1385,-0.0513,0.0862
368,-0.5881,0.4038,-0.0170,-0.2667,-0.3829,0.0322,2.9970,-4.0626,0.4127,-0.0015,-0.0301,-0.2656,0.2243
369,0.1397,0.4116,-0.0364,-0.3792,-0.3577,-0.1374,3.6784,-3.5869,0.2911,-0.5674,0.0423,0.5309,0.2094
370,0.5015,-0.6315,0.0032,0.3916,1.0822,-0.0734,3.9276,-3.7481,-0.0632,-0.1977,0.0182,0.0396,-0.0093
371,-0.1107,0.6946,-0.0198,-0.3661,-0.7146,-0.1078,3.2046,-3.5396,-0.6598,-0.4113,-0.0167,-0.3958,0.1094
372,0.0713,0.8070,-0.0936,-1.0139,-0.5229,-0.1944,3.1763,-2.9866,-0.0383,0.1037,-0.1330,0.3067,0.0894
373,-0.1886,-0.2191,0.0309,-0.7462,-0.1682,0.0415,4.0664,-2.8447,0.3264,-0.2305,0.0180,-0.4435,-0.1473
